year_month,survey_organization,approve_percent,disapprove_percent
2009-02,Generated Data,63,20.5
2009-02,Generated Data,58.1,40.9
2009-02,Generated Data,65.7,33.3
2009-02,Generated Data,55.2,40.8
2009-02,Generated Data,65.6,20.4
2009-02,Generated Data,72.1,20.9
2009-02,Generated Data,60.6,20.9
2009-02,Generated Data,56.4,16.1
2009-02,Generated Data,56.7,25.3
2009-02,Generated Data,67.6,29.9
2009-02,Generated Data,53.1,32.9
2009-02,Generated Data,68.4,14.6
2009-02,Generated Data,69.1,25.9
2009-02,Generated Data,70.9,22.1
2009-02,Generated Data,68.4,29.1
2009-02,Pew,63.5,15.5
2009-02,Generated Data,58.6,32.4
2009-02,Generated Data,66.7,16.3
2009-02,Generated Data,59.1,26.9
2009-02,Generated Data,64.6,18.9
2009-02,Generated Data,61.1,11.4
2009-02,Generated Data,60.8,25.2
2009-02,Generated Data,77.7,15.3
2009-02,Generated Data,61.7,30.8
2009-02,Generated Data,62.5,30.5
2009-02,Generated Data,65.2,33.8
2009-02,Generated Data,64.2,21.8
2009-02,Generated Data,58.6,13.9
2009-02,Generated Data,45.6,36.4
2009-02,Generated Data,54.8,41.2
2009-02,Generated Data,62.2,23.8
2009-02,Generated Data,62.1,30.9
2009-02,Generated Data,54.1,27.4
2009-02,Generated Data,61.7,24.3
2009-02,Generated Data,66.2,24.8
2009-02,Generated Data,53.9,18.6
2009-02,Generated Data,74.5,8.5
2009-02,Generated Data,62.5,23.5
2009-02,Generated Data,53,39.5
2009-02,Generated Data,59.6,33.4
2009-02,Generated Data,57.2,15.3
2009-02,Generated Data,62.2,28.8
2009-02,Generated Data,52.4,30.6
2009-02,Generated Data,68.4,14.6
2009-02,Generated Data,60.7,35.3
2009-02,Generated Data,61.8,20.2
2009-02,Generated Data,62.5,23.5
2009-02,Generated Data,61.8,24.2
2009-02,Generated Data,53.8,32.2
2009-02,Generated Data,67.3,15.7
2009-02,Generated Data,55.8,40.2
2009-02,Generated Data,65.8,27.2
2009-02,Generated Data,68.3,29.2
2009-02,Generated Data,64.4,30.6
2009-02,Generated Data,58.2,27.8
2009-02,Generated Data,62.6,23.4
2009-02,Generated Data,54.3,18.2
2009-02,Generated Data,62.6,16.4
2009-02,Generated Data,67.2,23.8
2009-02,Generated Data,78.1,12.9
2009-02,Generated Data,47.7,35.8
2009-02,Generated Data,51.3,41.2
2009-02,Generated Data,72.4,18.6
2009-02,Generated Data,63,36
2009-02,Generated Data,61.7,21.8
2009-02,Generated Data,60.8,22.2
2009-02,Generated Data,70.5,8.5
2009-02,Generated Data,60,39
2009-02,Generated Data,53,39.5
2009-02,Generated Data,61.2,34.8
2009-02,Generated Data,50,49
2009-02,Generated Data,71.9,19.1
2009-02,Generated Data,55,26.5
2009-02,Generated Data,60.4,21.1
2009-02,Generated Data,59,23
2009-02,Generated Data,77.4,20.1
2009-02,Generated Data,52.7,30.3
2009-02,Generated Data,61.2,24.8
2009-02,Generated Data,51.2,31.8
2009-02,Generated Data,50.1,32.9
2009-02,Generated Data,46.2,36.8
2009-02,Generated Data,70.9,22.1
2009-02,Generated Data,70.3,22.7
2009-02,Generated Data,55.4,23.6
2009-02,Generated Data,62.7,32.3
2009-02,Generated Data,56.4,22.6
2009-02,Generated Data,51.4,39.6
2009-02,Generated Data,53.7,38.8
2009-02,Generated Data,52.8,28.7
2009-02,Generated Data,60.6,22.9
2009-02,Generated Data,53.2,28.8
2009-02,Generated Data,67.1,16.4
2009-02,Generated Data,56.2,27.3
2009-02,Generated Data,53.3,28.2
2009-02,Generated Data,58,14.5
2009-02,Generated Data,64.2,30.8
2009-02,Generated Data,68.7,14.3
2009-02,Generated Data,57.5,38.5
2009-02,Generated Data,72.5,11
2009-02,Generated Data,59.4,23.6
2009-02,Generated Data,58.5,25
2009-02,Generated Data,61.2,17.8
2009-02,Generated Data,64.3,19.2
2009-02,Generated Data,59.2,26.8
2009-02,FOX,61,22.5
2009-02,Generated Data,54.1,29.4
2009-02,Generated Data,53.4,19.1
2009-02,Generated Data,62.5,23.5
2009-02,Generated Data,54.5,29
2009-02,Generated Data,78.6,18.9
2009-02,Generated Data,59.6,39.4
2009-02,Generated Data,53.4,32.6
2009-02,Generated Data,61.1,22.4
2009-02,Generated Data,49.7,32.3
2009-02,Generated Data,64.3,26.7
2009-02,Generated Data,64.9,21.1
2009-02,Generated Data,55.6,27.9
2009-02,Generated Data,56.4,25.1
2009-02,Generated Data,62.2,30.8
2009-02,Generated Data,51.7,40.8
2009-02,Generated Data,63.4,27.6
2009-02,Generated Data,61,21
2009-02,Generated Data,65,16.5
2009-02,Generated Data,55.4,26.6
2009-02,Generated Data,58,25.5
2009-02,Generated Data,67.8,25.2
2009-02,Generated Data,77.9,19.6
2009-02,Generated Data,54.7,26.8
2009-02,Generated Data,64.6,34.4
2009-02,CBS/Times,57.5,26
2009-02,Generated Data,64.4,26.6
2009-02,Generated Data,59.2,33.3
2009-02,Generated Data,67.5,25.5
2009-02,Generated Data,71.1,23.9
2009-02,Generated Data,67,12
2009-02,Generated Data,66.8,26.2
2009-02,Generated Data,55.5,43.5
2009-02,Generated Data,64.6,18.4
2009-02,Generated Data,68.8,24.2
2009-02,Generated Data,75.6,21.9
2009-02,Generated Data,54.4,31.6
2009-02,Generated Data,60.4,30.6
2009-02,Generated Data,70.8,22.2
2009-02,Generated Data,61.2,17.8
2009-02,Generated Data,63.4,18.6
2009-02,Generated Data,66.5,17
2009-02,Generated Data,63.5,15.5
2009-02,Generated Data,77.1,20.4
2009-02,Generated Data,62.6,33.4
2009-02,Generated Data,65.3,27.7
2009-02,Generated Data,54.6,27.4
2009-02,Generated Data,62.4,28.6
2009-02,Cook/RT,54,29
2009-02,Generated Data,53.6,29.4
2009-02,Generated Data,57.6,28.4
2009-02,Generated Data,61.1,22.4
2009-02,Generated Data,63.2,20.3
2009-02,Generated Data,70.9,12.6
2009-02,Generated Data,62.2,23.8
2009-02,Generated Data,59.5,19.5
2009-02,Generated Data,69.4,14.1
2009-02,Generated Data,62.4,21.1
2009-02,Generated Data,63.6,19.9
2009-02,Generated Data,69.6,23.4
2009-02,Generated Data,52.7,46.3
2009-02,Generated Data,51.9,20.6
2009-02,Generated Data,52,31
2009-02,Generated Data,78.2,14.8
2009-02,Ipsos/McClatchy,69,26
2009-02,Generated Data,51.2,47.8
2009-02,Generated Data,54.8,31.2
2009-02,Generated Data,52.7,39.8
2009-02,Generated Data,54.7,28.3
2009-02,Generated Data,57.6,25.9
2009-02,Generated Data,62.1,10.4
2009-02,Generated Data,72,23
2009-02,Generated Data,55.2,28.3
2009-02,ARG,56.5,36
2009-02,Generated Data,64.9,16.6
2009-02,Generated Data,51.1,31.9
2009-02,Generated Data,60,32.5
2009-02,Generated Data,63.9,31.1
2009-02,Generated Data,63.1,19.9
2009-02,Generated Data,55.6,25.9
2009-02,Generated Data,53,19.5
2009-02,Generated Data,68.5,10.5
2009-02,Generated Data,60.9,11.6
2009-02,Generated Data,70.2,20.8
2009-02,Generated Data,62.6,23.4
2009-02,Generated Data,59.1,39.9
2009-02,Generated Data,65.1,20.9
2009-02,Generated Data,69.4,16.6
2009-02,Generated Data,74.9,8.1
2009-02,Generated Data,57.4,28.6
2009-02,Generated Data,47,45.5
2009-02,Generated Data,70.4,27.1
2009-02,Generated Data,57.7,25.3
2009-02,Generated Data,58.6,13.9
2009-02,Generated Data,64.9,26.1
2009-02,Generated Data,61.3,22.2
2009-02,Generated Data,66,6.5
2009-02,Generated Data,68.9,10.1
2009-02,Generated Data,71.4,11.6
2009-02,Generated Data,66.6,16.4
2009-02,Generated Data,68.7,10.3
2009-02,Generated Data,56.3,36.2
2009-02,Generated Data,55.8,26.2
2009-02,Generated Data,58,33
2009-02,Generated Data,58.2,25.3
2009-02,Generated Data,57.6,21.4
2009-02,Generated Data,68.1,4.4
2009-02,Generated Data,51.3,32.2
2009-02,Generated Data,66.2,24.8
2009-02,Generated Data,72.7,20.3
2009-02,Generated Data,73.2,17.8
2009-02,Generated Data,52.7,33.3
2009-02,Generated Data,55.3,30.7
2009-02,Generated Data,54.9,28.6
2009-02,Generated Data,55.9,36.6
2009-02,Generated Data,69.1,23.9
2009-02,Generated Data,61.8,31.2
2009-02,Generated Data,80.7,16.8
2009-02,Generated Data,50.5,32.5
2009-02,Generated Data,50.6,45.4
2009-02,Generated Data,62.3,21.2
2009-02,Generated Data,70.9,24.1
2009-02,Generated Data,65.1,20.9
2009-02,Generated Data,57.7,25.8
2009-02,Generated Data,68.1,14.9
2009-02,Generated Data,56,25.5
2009-02,Generated Data,68.1,22.9
2009-02,Generated Data,55.2,26.8
2009-02,Generated Data,65.3,25.7
2009-02,Generated Data,59.8,36.2
2009-02,Generated Data,68,23
2009-02,Generated Data,62,10.5
2009-02,Generated Data,60.8,30.2
2009-02,Generated Data,75.9,17.1
2009-02,Generated Data,71.6,19.4
2009-02,Generated Data,60.6,25.4
2009-02,Generated Data,51.6,31.4
2009-02,Generated Data,63.4,19.6
2009-02,Generated Data,67,24
2009-02,Generated Data,56.9,40.6
2009-02,Generated Data,49.3,33.7
2009-02,Generated Data,57.4,26.1
2009-02,Generated Data,51.2,39.8
2009-02,Generated Data,64.9,18.1
2009-02,Generated Data,69.8,23.2
2009-02,Generated Data,67.7,29.8
2009-02,Generated Data,60.4,25.6
2009-02,Generated Data,59.5,36.5
2009-02,Generated Data,54.4,18.1
2009-02,Generated Data,74.9,22.6
2009-02,Generated Data,69,14.5
2009-02,Generated Data,65.3,27.7
2009-02,Generated Data,58.2,34.3
2009-02,Generated Data,65.7,17.8
2009-02,Generated Data,59.4,33.6
2009-02,Generated Data,53.4,39.1
2009-02,Generated Data,61.4,29.6
2009-02,Generated Data,59.3,31.7
2009-02,Generated Data,69.7,13.3
2009-02,Generated Data,55.7,16.8
2009-02,Generated Data,63.7,19.8
2009-02,Generated Data,57.6,24.4
2009-02,Generated Data,52.7,39.8
2009-02,Generated Data,60.3,25.7
2009-02,Generated Data,60.9,11.6
2009-02,Generated Data,59.4,22.1
2009-02,Generated Data,76.3,18.7
2009-02,Generated Data,70.6,22.4
2009-02,Generated Data,70.1,24.9
2009-02,Generated Data,59.4,13.1
2009-02,Generated Data,58.6,13.9
2009-02,Generated Data,61.8,21.2
2009-02,Generated Data,62.5,36.5
2009-02,Generated Data,52.5,38.5
2009-02,Generated Data,54.9,28.6
2009-02,Generated Data,64.6,21.4
2009-02,Generated Data,60.2,32.3
2009-02,Generated Data,46.5,35.5
2009-02,Generated Data,61.8,30.7
2009-02,Generated Data,51.8,30.2
2009-02,Generated Data,67.7,18.3
2009-02,Generated Data,60.9,22.1
2009-02,Generated Data,66.5,26.5
2009-02,Generated Data,59.5,31.5
2009-02,Generated Data,62.6,36.4
2009-02,Generated Data,55.2,28.3
2009-02,Generated Data,47.4,36.1
2009-02,Generated Data,58.7,32.3
2009-02,Generated Data,77.9,17.1
2009-02,Generated Data,65.1,20.9
2009-02,Generated Data,60.1,32.4
2009-02,Generated Data,69.3,21.7
2009-02,Generated Data,67.5,25.5
2009-02,CNN,71.5,26
2009-02,Generated Data,67.3,27.7
2009-02,Generated Data,66.8,12.2
2009-02,Generated Data,60.4,25.6
2009-02,Generated Data,57.5,33.5
2009-02,Generated Data,63,9.5
2009-02,Generated Data,69.9,13.1
2009-02,Generated Data,57.1,28.9
2009-02,Generated Data,53.4,29.6
2009-02,Generated Data,57.4,28.6
2009-02,Generated Data,53.8,38.7
2009-02,Generated Data,60.7,32.3
2009-02,Generated Data,63.7,22.3
2009-02,Generated Data,60.3,21.2
2009-02,Generated Data,68.5,14.5
2009-02,Generated Data,66.5,26.5
2009-02,Generated Data,60.4,25.6
2009-02,Generated Data,59.5,19.5
2009-02,Generated Data,68.2,22.8
2009-02,Generated Data,54.5,31.5
2009-02,Generated Data,59.2,22.3
2009-02,Generated Data,61.2,17.8
2009-02,Generated Data,64.1,17.4
2009-02,InsiderAdvantage,54,42
2009-02,Generated Data,62.9,36.1
2009-02,Generated Data,65.8,17.7
2009-02,Generated Data,74.6,20.4
2009-02,Generated Data,50.4,45.6
2009-02,Generated Data,65.6,13.4
2009-02,Generated Data,62,31
2009-02,Generated Data,65.5,27.5
2009-02,Generated Data,58.1,23.4
2009-02,Generated Data,63.8,31.2
2009-02,Generated Data,68.4,22.6
2009-02,Generated Data,67.3,11.7
2009-02,Generated Data,51.7,31.3
2009-02,Generated Data,48.5,37.5
2009-02,Generated Data,60.9,31.6
2009-02,Generated Data,62.9,32.1
2009-02,Generated Data,63.8,29.2
2009-02,Generated Data,67.8,18.2
2009-02,Generated Data,54.4,41.6
2009-02,Generated Data,66.8,32.2
2009-02,Generated Data,65.4,27.6
2009-02,Generated Data,55.3,27.7
2009-02,Generated Data,64.9,18.6
2009-02,Generated Data,57.9,34.6
2009-02,Generated Data,61.9,21.6
2009-02,Generated Data,53.5,28
2009-02,Generated Data,62,21.5
2009-02,Generated Data,70.6,20.4
2009-02,Generated Data,59.5,31.5
2009-02,Generated Data,68.6,17.4
2009-02,Generated Data,62.7,20.8
2009-02,Generated Data,54.2,38.3
2009-02,Generated Data,57.9,38.1
2009-02,Diageo/Hotline,67,26
2009-02,Generated Data,62.1,36.9
2009-02,Generated Data,61.6,30.9
2009-02,Generated Data,52.1,29.4
2009-02,Generated Data,62.4,21.1
2009-02,Generated Data,77.2,20.3
2009-02,Generated Data,54.7,31.3
2009-02,Generated Data,48.7,42.3
2009-02,Generated Data,58.9,27.1
2009-02,Generated Data,66.4,28.6
2009-02,Generated Data,69.5,23.5
2009-02,Generated Data,51.4,30.6
2009-02,Generated Data,73,18
2009-02,Generated Data,55.1,17.4
2009-02,Generated Data,56.6,35.9
2009-02,Generated Data,64.5,18.5
2009-02,Generated Data,67.3,23.7
2009-02,Generated Data,68.3,10.7
2009-02,Generated Data,50.3,35.7
2009-02,Generated Data,64.9,27.6
2009-02,Generated Data,65.7,27.3
2009-02,Generated Data,57.2,25.8
2009-02,Generated Data,51.6,31.4
2009-02,Generated Data,65,7.5
2009-02,Generated Data,53.2,19.3
2009-02,Generated Data,65,34
2009-02,Generated Data,50.9,35.1
2009-02,Generated Data,61.2,22.3
2009-02,Generated Data,73.7,23.8
2009-02,Generated Data,62.4,28.6
2009-02,Generated Data,59.6,21.9
2009-02,Generated Data,56.4,42.6
2009-02,Generated Data,52.4,30.6
2009-02,Generated Data,62.6,30.4
2009-02,Generated Data,48.9,47.1
2009-02,Generated Data,63.2,27.8
2009-02,Generated Data,55.7,35.3
2009-02,Generated Data,58.5,32.5
2009-02,Generated Data,55.3,28.2
2009-02,Generated Data,56.1,36.4
2009-02,Generated Data,49.8,32.2
2009-02,Generated Data,65.2,33.8
2009-02,Generated Data,60.3,32.2
2009-02,Generated Data,57.4,25.6
2009-02,Generated Data,67.6,25.4
2009-02,Generated Data,67.7,31.3
2009-02,Generated Data,64.7,17.3
2009-02,Generated Data,50.7,32.3
2009-02,Generated Data,69.8,21.2
2009-02,Generated Data,67.7,11.3
2009-02,Generated Data,67.5,25.5
2009-02,Generated Data,65.4,18.1
2009-02,Generated Data,59.4,23.6
2009-02,Generated Data,67,12
2009-02,Generated Data,73.5,19.5
2009-02,Generated Data,45.6,37.9
2009-02,Generated Data,64.3,28.7
2009-02,Generated Data,58.6,24.9
2009-02,Generated Data,48.4,34.6
2009-02,Generated Data,60.6,18.4
2009-02,Generated Data,59.1,23.9
2009-02,Generated Data,60.6,22.4
2009-02,Generated Data,52,30
2009-02,Generated Data,53,28.5
2009-02,Generated Data,62.1,23.9
2009-02,Generated Data,66.1,32.9
2009-02,Generated Data,50.8,31.2
2009-02,Generated Data,68,25
2009-02,Generated Data,67.8,25.2
2009-02,Generated Data,62.7,20.3
2009-02,Generated Data,69.6,9.4
2009-02,Generated Data,70.6,24.4
2009-02,Generated Data,68.5,29
2009-02,Generated Data,58.9,24.6
2009-02,Generated Data,52.8,28.7
2009-02,Generated Data,63.5,29.5
2009-02,Generated Data,69.2,23.8
2009-02,Generated Data,59.4,26.6
2009-02,Generated Data,53.8,27.7
2009-02,Generated Data,50.3,42.2
2009-02,Generated Data,63.4,31.6
2009-02,Generated Data,54.6,24.4
2009-02,Generated Data,54.4,27.1
2009-02,Generated Data,55.1,28.4
2009-02,Generated Data,65.8,25.2
2009-02,Generated Data,68.6,28.9
2009-02,Generated Data,66.5,16.5
2009-02,Generated Data,68.8,24.2
2009-02,Generated Data,73,20
2009-02,Generated Data,67.1,16.4
2009-02,Generated Data,53.6,29.9
2009-02,Generated Data,51.2,30.8
2009-02,Generated Data,67.5,25.5
2009-02,USA Today/Gallup,62,29
2009-02,Generated Data,65.7,13.3
2009-02,Generated Data,68.5,24.5
2009-02,Generated Data,60.8,22.2
2009-02,Generated Data,59.3,24.2
2009-02,Generated Data,65.2,27.8
2009-02,Generated Data,64.2,14.8
2009-02,Generated Data,65.4,27.6
2009-02,Generated Data,53.1,19.4
2009-02,Generated Data,47.6,48.4
2009-02,Generated Data,57.2,24.8
2009-02,Generated Data,73.5,21.5
2009-02,Generated Data,74.7,22.8
2009-02,Generated Data,61.7,24.3
2009-02,Generated Data,54.7,28.8
2009-02,Generated Data,67.2,15.8
2009-02,Generated Data,72.3,25.2
2009-02,Generated Data,66,20
2009-02,Generated Data,65.4,13.6
2009-02,Generated Data,67.2,30.3
2009-02,Generated Data,69.9,16.1
2009-02,Generated Data,53.1,29.9
2009-02,Generated Data,58.2,14.3
2009-02,Generated Data,59.6,32.9
2009-02,Generated Data,57,26.5
2009-02,Generated Data,53.9,38.6
2009-02,Generated Data,63.4,15.6
2009-02,Generated Data,44.9,38.1
2009-02,Generated Data,52.9,29.1
2009-02,Generated Data,44.3,48.2
2009-02,Generated Data,72.5,6.5
2009-02,Generated Data,62.4,19.1
2009-02,Generated Data,66.1,24.9
2009-02,Generated Data,72.8,20.2
2009-02,Generated Data,62.5,30.5
2009-02,Generated Data,75,20
2009-02,Generated Data,68.2,29.3
2009-02,Generated Data,53.9,18.6
2009-02,Generated Data,67.1,18.9
2009-02,Generated Data,64,29
2009-02,Generated Data,65.8,27.2
2009-02,Generated Data,64.7,21.3
2009-02,Generated Data,68.1,14.9
2009-02,Generated Data,62,29
2009-02,Generated Data,59.3,33.2
2009-02,Generated Data,65.6,33.4
2009-02,Generated Data,64.5,19
2009-02,Generated Data,72.2,18.8
2009-02,Generated Data,72.3,25.2
2009-02,Generated Data,78.6,18.9
2009-02,Generated Data,68.3,24.7
2009-02,Generated Data,69.6,23.4
2009-02,Generated Data,64.8,14.2
2009-02,Generated Data,74.5,4.5
2009-02,Generated Data,69.3,21.7
2009-02,Generated Data,73.7,21.3
2009-02,Generated Data,73.5,24
2009-02,Generated Data,69.8,23.2
2009-02,Generated Data,54.3,44.7
2009-02,Generated Data,64.8,30.2
2009-02,Generated Data,65.6,27.4
2009-02,Generated Data,78.4,16.6
2009-02,Generated Data,61.4,29.6
2009-02,Generated Data,61.7,31.3
2009-02,Generated Data,66.9,24.1
2009-02,Generated Data,65.2,20.8
2009-02,Generated Data,54.7,17.8
2009-02,Generated Data,69.9,23.1
2009-02,Generated Data,59.6,33.4
2009-02,Generated Data,53.1,32.9
2009-02,Generated Data,62.4,36.6
2009-02,Generated Data,56.8,29.2
2009-02,Generated Data,57.5,38.5
2009-02,Generated Data,51.2,47.8
2009-02,Generated Data,74.1,16.9
2009-02,Generated Data,50.1,45.9
2009-02,Generated Data,62.5,20.5
2009-02,Generated Data,53.5,28
2009-02,Generated Data,56.4,27.1
2009-02,Generated Data,64.3,14.7
2009-02,Generated Data,61.1,20.4
2009-02,Generated Data,72.8,22.2
2009-02,Generated Data,64.3,19.2
2009-02,Generated Data,78.3,14.7
2009-02,Generated Data,59.6,12.9
2009-02,Generated Data,69,22
2009-02,Generated Data,67.4,25.6
2009-02,Generated Data,80.5,12.5
2009-02,Generated Data,50.1,28.9
2009-02,Generated Data,53.2,28.8
2009-02,Generated Data,38.4,44.6
2009-02,Generated Data,64.7,34.3
2009-02,Generated Data,58.6,32.4
2009-02,Generated Data,66.3,12.7
2009-02,Generated Data,67.9,11.1
2009-02,Generated Data,64.8,18.2
2009-02,Generated Data,59.1,23.9
2009-02,Generated Data,55.9,43.1
2009-02,Generated Data,52.3,29.2
2009-02,NBC/WSJ,60,26
2009-02,Generated Data,55.8,27.2
2009-02,Generated Data,57.8,28.2
2009-02,Generated Data,52.4,29.1
2009-02,Generated Data,61.3,22.2
2009-02,Generated Data,66.2,24.8
2009-02,Generated Data,56.3,25.2
2009-02,Generated Data,62.5,32.5
2009-02,Generated Data,64.1,21.9
2009-02,Generated Data,67.3,25.7
2009-02,Generated Data,51.4,32.1
2009-02,Generated Data,72.7,22.3
2009-02,Generated Data,60.4,30.6
2009-02,Generated Data,50.1,42.4
2009-02,Generated Data,67.2,11.8
2009-02,Generated Data,66.2,12.8
2009-02,Generated Data,63.5,22.5
2009-02,Generated Data,73.7,17.3
2009-02,Generated Data,70.2,27.3
2009-02,Generated Data,55.2,30.8
2009-02,Generated Data,62.7,23.3
2009-02,Generated Data,61.8,24.2
2009-02,Generated Data,59.4,22.6
2009-02,Generated Data,59.2,22.8
2009-02,Generated Data,67.3,18.7
2009-02,Generated Data,68.5,22.5
2009-02,Generated Data,59.3,35.7
2009-02,Generated Data,59.4,36.6
2009-02,Generated Data,67.9,25.1
2009-02,Generated Data,63.2,9.3
2009-02,Generated Data,69.4,23.6
2009-02,Generated Data,66.9,25.6
2009-02,Generated Data,57.9,34.6
2009-02,Generated Data,52.4,40.1
2009-02,Generated Data,60.6,21.4
2009-02,Generated Data,54.1,27.9
2009-02,Generated Data,62,17
2009-02,Generated Data,60.6,31.9
2009-02,Generated Data,62.5,35
2009-02,Generated Data,69.5,25.5
2009-02,Generated Data,51.4,31.6
2009-02,Generated Data,81.8,15.7
2009-02,Generated Data,65.8,17.7
2009-02,Generated Data,74.5,23
2009-02,Generated Data,57.4,38.6
2009-02,Generated Data,49.2,32.8
2009-02,Generated Data,68.5,22.5
2009-02,Generated Data,54.7,44.3
2009-02,Generated Data,66.2,19.8
2009-02,Generated Data,60.5,21.5
2009-02,Generated Data,62.5,19.5
2009-02,Generated Data,54.6,41.4
2009-02,Generated Data,55.8,30.2
2009-02,Generated Data,71.1,1.4
2009-02,Generated Data,67.3,27.7
2009-02,Generated Data,62.5,20.5
2009-02,Generated Data,48.3,44.2
2009-02,Generated Data,71.9,21.1
2009-02,Generated Data,57,25
2009-02,Generated Data,67.1,31.9
2009-02,Generated Data,52.5,43.5
2009-02,Generated Data,64.1,34.9
2009-02,Generated Data,48.5,35
2009-02,Generated Data,57.2,15.3
2009-02,Generated Data,51.6,40.9
2009-02,Generated Data,60.1,23.4
2009-02,Generated Data,52.4,20.1
2009-02,Generated Data,59.2,24.3
2009-02,Generated Data,70.2,20.8
2009-02,Generated Data,48.6,47.4
2009-02,Generated Data,57.3,28.7
2009-02,Generated Data,46.3,46.2
2009-02,Generated Data,62.2,21.3
2009-02,Generated Data,66.8,28.2
2009-02,Generated Data,64.6,16.9
2009-02,Generated Data,62.9,9.6
2009-02,Generated Data,66.7,12.3
2009-02,ABC/Post,68,25
2009-02,Generated Data,56.1,29.9
2009-02,Generated Data,70.1,20.9
2009-02,Generated Data,56.3,34.7
2009-02,Generated Data,69.7,25.3
2009-02,Generated Data,63.3,22.7
2009-02,Generated Data,61.3,31.7
2009-02,Generated Data,60.9,25.1
2009-02,Generated Data,58.5,25
2009-02,Generated Data,63.4,27.6
2009-02,Generated Data,61.4,22.1
2009-02,Rasmussen,60,39
2009-02,Generated Data,61.2,20.3
